id,question,reference,prediction,difficulty,capability,industry,domain,format,score_raw,score_adjusted,has_violation,violation_detail,explanation,time_seconds,semantic_hit@1,semantic_hit@3,semantic_hit@5,semantic_hit@10,semantic_mrr,semantic_ndcg,matched_count,semantic_threshold
11,在采用蒸馏-硝酸钍容量法测定氟化锂中氟含量时，用于标定硝酸钍标准溶液的基准物质是什么？,氟化钠（基准）,"Based on the retrieved evidence, the answer is as follows:

- **The benchmark substance used to calibrate the thorium nitrate standard solution is sodium fluoride (NaF).**
    - The evidence explicitly states: ""称取 0.2000 g 预先在 600 ℃灼烧并置于干燥器中冷却的氟化钠(基准)"" (Weigh 0.2000 g of sodium fluoride (benchmark) pre-dried at 600°C and cooled in a desiccator) [6].
- **Practical implications:**
    - The sodium fluoride must be of ""基准"" (benchmark grade), meaning it is a primary standard with high purity and known composition.
    - It must be pre-treated by heating at 600°C to remove any moisture or adsorbed impurities before weighing.
    - The calibration process involves dissolving the sodium fluoride, performing the full distillation procedure, and then titrating with the thorium nitrate solution. A blank test is also required to correct for any reagent impurities [6].",easy,质量计量与检测,化工材料涂料,工业通用领域,填空题,1,1.0,False,,rule-based coverage score,6.742,0.0,0.0,0.0,1.0,0.1667,0.1667,1,0.15
12,在电动机保护用断路器中，哪种附件能够区分人为分闸与故障跳闸，并在多电机系统中提升排障效率？,故障信号触点,"Based on the retrieved evidence, the answer is as follows:

- **附件：故障信号触点**
- **依据**：根据证据[2]，故障信号触点专用于指示断路器因过载或短路而发生的保护性跳闸事件。该触点为机械保持型，仅在故障跳闸后闭合并保持，直至手动复位断路器后才恢复原始状态。这一特性可有效区分“人为分闸”与“故障跳闸”，便于运维人员快速判断故障来源，在多电机系统中提升排障效率。",medium,标准规范与术语,电工电器电力,工业采购领域,填空题,3,3.0,False,,rule-based coverage score,7.667,1.0,1.0,1.0,1.0,1.0,1.8333,3,0.15
13,在中空玻璃密封体系中，聚异丁烯作为第一道密封材料的主要功能及其优势是什么？,聚异丁烯在中空玻璃密封体系中作为第一道密封（阻隔密封层），主要功能是阻止外部水汽侵入玻璃空腔，防止内部干燥剂失效和玻璃起雾；其优势包括极低的水汽透过率（MVTR）、长期稳定性、不挥发、不产烟、不污染硅酮结构胶，以及与铝隔条和玻璃界面粘接牢固。,"Based on the retrieved evidence, the primary function and advantages of polyisobutylene (PIB) as the first sealant in insulating glass (IG) units are as follows:

**Primary Function:**
Polyisobutylene serves as the **primary (barrier) seal** in the IG unit. Its core function is to **prevent external water vapor from penetrating the glass cavity**, thereby protecting the internal desiccant from premature saturation and preventing the glass from fogging [1].

**Key Advantages:**
1.  **Extremely Low Moisture Vapor Transmission Rate (MVTR):** PIB exhibits a very low MVTR, which is critical for maintaining the long-term dryness of the airspace between the glass panes [1].
2.  **Long-Term Stability:** It demonstrates excellent long-term stability, does not volatilize, and does not produce smoke or fumes that could contaminate the secondary structural silicone sealant [1].
3.  **Strong Adhesion:** It provides a strong, durable bond to both the aluminum spacer bar and the glass surface, ensuring the integrity of the seal [1].
4.  **Compliance with Standards:** Its use is recommended by major international standards for insulating glass, such as EN 1279 [1].

**Supporting Material Properties:**
These functional advantages are underpinned by PIB's inherent material properties. As a highly saturated hydrocarbon polymer, it possesses excellent resistance to oxidation and UV radiation, and maintains stable physical performance under harsh environmental conditions like heat and humidity [2]. This low gas permeability is a direct result of its molecular structure [2].

**Conclusion:**
In summary, polyisobutylene is the material of choice for the primary seal in IG units because its exceptionally low moisture permeability and chemical stability directly fulfill the critical requirement of preventing water vapor ingress, thereby ensuring the long-term performance and clarity of the sealed unit.",medium,工艺原理与参数影响,化工材料涂料,工业通用领域,问答题,0,0.0,False,,rule-based coverage score,8.561,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
14,在需要材料在-70℃下仍保持良好力学性能、且用于制造柔软袋体或拉伸缠绕膜的应用场景中，ULDPE、ABS和POM三种材料中哪一种最适用？,ULDPE,"Based on the provided evidence, **ULDPE (Ultra Low Density Polyethylene)** is the most applicable material for this application.

The evidence explicitly states that ULDPE ""在-70℃仍能保持优良的力学性能"" (maintains excellent mechanical properties at -70°C) and is ""常用于制造柔软袋体、拉伸缠绕膜"" (commonly used for manufacturing soft bags and stretch wrap films) [1].

In contrast:
- **ABS** is described as a general-purpose material for ""壳体、把手等结构件"" (housings, handles, and structural parts) and is not mentioned as having low-temperature flexibility or suitability for film applications [15].
- **POM (Polyoxymethylene)** is characterized as having ""自润滑与高刚性"" (self-lubrication and high rigidity) for applications like ""齿轮、滑块"" (gears and sliders), which is the opposite of the soft, flexible film requirement [15].

Therefore, ULDPE is the only material among the three that satisfies both the low-temperature performance requirement and the specific application as a flexible film.",easy,选型与替代,化工材料涂料,工业采购领域,选择题,3,3.0,False,,rule-based coverage score,7.064,1.0,1.0,1.0,1.0,1.0,1.0,1,0.15
15,在高速电机应用中，保持架通常选用哪种材质，其优势是什么？,高速电机保持架常用聚酰胺（PA66）等工程塑料，优势为质量轻、自润滑性好。,"Based on the provided evidence, I **cannot** answer the question regarding the material selection for a cage (保持架) in high-speed motor applications.

**Reasoning:**
The retrieved evidence contains information on:
- Pipe installation support requirements [9]
- General characteristics of frame circuit breakers in low-voltage distribution systems [8]

Neither of these documents addresses electric motor components, bearing cages, or high-speed rotating machinery materials. The evidence is entirely outside the domain of motor design or tribology.

**What additional information is needed:**
To answer this question accurately, evidence from relevant sources is required, such as:
- Bearing or motor design standards (e.g., ISO 281, IEC 60034)
- Material specifications for high-speed applications (e.g., phenolic resin, polyether ether ketone (PEEK), brass, or steel cages)
- Technical manuals discussing cage material properties (e.g., thermal stability, wear resistance, low inertia, and self-lubrication characteristics)

Without such evidence, any answer would be speculative and could lead to incorrect engineering decisions, particularly regarding safety and reliability in high-speed rotating equipment.",hard,选型与替代,电工电器电力,工业通用领域,问答题,0,0.0,False,,rule-based coverage score,6.076,1.0,1.0,1.0,1.0,1.0,1.0,1,0.15
16,在工业电动工具选型中，为何仅参考空载转速或空载往复频率不足以判断角磨机或马刀锯的实际作业性能？,因为实际有效输出取决于负载工况、电池输出能力、电控系统响应速度以及散热设计水平，空载参数仅作为参考基准。,"根据提供的证据，在工业电动工具选型中，仅参考空载转速（如角磨机的rpm）或空载往复频率（如马刀锯的SPM）不足以判断实际作业性能，主要原因如下：

1. **空载参数仅为基准，实际输出受负载工况影响**：证据[1]明确指出，工具的空载参数仅作为参考基准，实际有效输出取决于负载工况、电池输出能力、电控系统响应速度以及散热设计水平。例如，高转速角磨机若缺乏有效冷却或防护结构，在高强度作业下易出现热衰减甚至电机烧毁；马刀锯在厚材切断时，虽标称冲程频率较低，但依赖高往复力与稳健的机械导向结构保证切削稳定性。

2. **需综合考量持续功率输出、振动控制与人机工程**：证据[1]进一步强调，专业用户在选择电动工具时，不应仅关注空载指标，还需综合考量工具的持续功率输出、振动控制性能、人机工程设计以及是否符合GB 3883系列电动工具安全标准等关键因素。

3. **转速与扭矩的权衡关系**：证据[2]说明，角磨机存在不同转速规格（如7000rpm、3000rpm、1280rpm），分别对应不同尺寸砂轮和加工需求。低转速机型（如1280rpm）通过降低转速提升输出力矩，适用于厚壁金属构件的高强度磨削任务。这表明，单纯比较空载转速无法反映工具在重负荷下的扭矩输出能力。

4. **安全与匹配性风险**：证据[9]和[10]指出，角磨机使用锯片时需严格遵守转速限制（如不超过20000r/min），且超高转速（如71000r/min）会带来爆片风险，不符合安全规范。此外，证据[3]和[8]强调，电磨（直磨机）在高速状态下需匹配质量和尺寸合适的刀具，否则易引发振动、影响精度并增加操作风险。

**结论**：空载转速或往复频率仅反映工具在无负载状态下的理论速度，而实际作业性能取决于负载下的功率输出、扭矩特性、散热能力、振动控制、刀具匹配性及安全合规性。因此，选型时必须结合具体工况、持续功率、安全标准及人机工程等多维度参数进行综合评估。

**证据来源**：[1]、[2]、[3]、[8]、[9]、[10]",easy,选型与替代,电工电器电力,工业采购领域,问答题,3,3.0,False,,rule-based coverage score,9.769,1.0,1.0,1.0,1.0,1.0,1.5,2,0.15
17,在基于光学干涉的MEMS微结构应变梯度测量中，若微悬臂梁发生向下弯曲变形，应变梯度的数值应如何表示？,应变梯度取负值。,"Based on the provided evidence, the representation of the strain gradient value for a downward bending deformation is clearly defined.

**Answer:**

In the context of the provided standard, when a micro-cantilever beam undergoes a downward bending deformation, the calculated strain gradient value should be represented as a **negative value**.

This is explicitly stated in the evidence: ""当微悬臂梁呈向下弯曲变形时，上述计算的应变梯度取负值"" (When the micro-cantilever beam is deformed by bending downward, the strain gradient calculated above takes a negative value) [1].

Therefore, the sign convention is:
- **Upward bending deformation:** Positive strain gradient [1].
- **Downward bending deformation:** Negative strain gradient [1].",medium,工艺原理与参数影响,电子仪表传感,工业通用领域,填空题,2,2.0,False,,rule-based coverage score,4.738,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
18,在储存密度为1.84 g/cm³的浓硫酸时，若需容纳1吨物料，应选择标称容积约为多少升的塑料桶？,约543升,"Based on the provided evidence, I can answer your question, but a critical safety limitation must be addressed first.

**Answer:**

1.  **Calculate the required volume:**
    - Mass of sulfuric acid: 1 tonne = 1000 kg = 1,000,000 g
    - Density of sulfuric acid: 1.84 g/cm³
    - Required volume (V) = Mass / Density = 1,000,000 g / 1.84 g/cm³ = **543,478 cm³**

2.  **Convert to liters:**
    - 1 liter = 1000 cm³
    - Required volume = 543,478 cm³ / 1000 = **543.5 liters**

3.  **Select the appropriate tank based on evidence:**
    - The evidence provides tank sizes in liters (e.g., PT-250L [4], PT-2000L [3], PT-50000L [5]).
    - A tank with a nominal capacity of **600 liters** or **1000 liters** would be required to safely contain 543.5 liters of liquid, as standard practice dictates filling a tank to no more than 90-95% of its nominal capacity.
    - **However, the evidence explicitly states a critical limitation:** According to source [2], the maximum volume for a **plastic tank** is **60 L**. Source [1] confirms that large plastic tanks (e.g., 30,000 L) are used for water-like densities, but source [2] specifically limits plastic tank capacity to 60 L.

**Conclusion:**

While the volume calculation indicates a need for a ~544-liter container, the provided evidence **contradicts the feasibility** of using a plastic tank for this application. Source [2] explicitly limits plastic tanks to 60 L. Therefore, based strictly on the evidence, **no suitable plastic tank exists** for storing 1 tonne of concentrated sulfuric acid.

**Safety and Technical Recommendation:**

To store 1 tonne of concentrated sulfuric acid (density 1.84 g/cm³), you must use a **steel tank** or a **fiberglass-reinforced plastic (FRP) tank** specifically rated for sulfuric acid service. The evidence provided does not cover these materials. Additional information required would be:
- Specifications for steel or FRP tanks rated for concentrated sulfuric acid.
- Material compatibility data for sulfuric acid at the required concentration and temperature.",medium,工程计算与估算,化工材料涂料,工业通用领域,计算题,1,1.0,False,,rule-based coverage score,10.039,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
19,在住宅建筑中，用于展示同层排水系统施工工艺的样板与用于展示砌体抹灰全流程工艺的样板，哪一种更侧重于体现不同基材交界处的防裂处理措施？,砌体抹灰样板,"Based on the provided evidence, the **砌体抹灰样板 (masonry plastering sample)** is the one that specifically focuses on anti-crack treatment measures at the interface of different substrates.

The evidence states that the masonry plastering sample ""集成展示了...不同基材交界处的挂网防裂措施"" (integrates and displays... mesh anti-crack measures at the junctions of different base materials) [1]. This directly addresses the question.

In contrast, the evidence for the **同层排水样板 (same-floor drainage sample)** describes its focus on ""排水管道的布设路径、地漏定位、防水处理及检修口设置"" (layout of drainage pipes, floor drain positioning, waterproofing treatment, and inspection port settings) [2]. It does not mention any specific measures for crack prevention at substrate junctions.

Therefore, the answer is the masonry plastering sample.

**Procedure for Anti-Crack Treatment at Substrate Junctions (as inferred from evidence):**

Based on the evidence, the standard procedure for preventing cracks at the junction of different substrates (e.g., between lightweight blocks and concrete beams/columns) involves the following steps:

1.  **Surface Preparation:** Ensure the base material (e.g., lightweight block, concrete) is clean and sound. For high-absorption substrates like aerated concrete blocks, apply a **concrete interface treatment agent** to reduce the risk of the plaster layer drying out too quickly and causing shrinkage cracks [3].
2.  **Mesh Installation:** Install a **mesh (grid cloth)** across the junction of the different substrates. This is the primary anti-crack measure, as specifically highlighted in the sample [1]. The mesh should be properly embedded to bridge the two different materials.
3.  **Layered Plastering:** Apply the plaster in multiple layers (分层抹压) [1]. This allows each layer to cure properly and reduces the risk of delamination or cracking from a single, thick application.
4.  **Material Selection:** For areas requiring high impermeability and crack resistance (such as exterior walls or basements), use a **micro-expansion cement** in the mortar. This compensates for drying shrinkage and enhances the density and waterproofing of the plaster layer [4][10].
5.  **Curing:** Follow a controlled **curing cycle** (养护周期控制) to ensure the plaster hydrates properly and gains strength without developing drying cracks [1].",easy,工艺原理与参数影响,通用跨行业,工业采购领域,选择题,3,3.0,False,,rule-based coverage score,11.058,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
20,在医用放射防护工程中，为确保铅板接缝处不发生射线泄漏，通常采用哪些结构和材料处理方式？,采用阶梯式搭接并辅以铅泥密封。,"根据提供的证据，在医用放射防护工程中，为确保铅板接缝处不发生射线泄漏，通常采用以下结构和材料处理方式：

1. **阶梯式搭接结构**：铅板接缝处采用阶梯式搭接方式，以增加射线穿透路径的曲折度，防止射线沿直线缝隙泄漏。[1]

2. **铅泥密封材料**：在阶梯式搭接的接缝处辅以铅泥进行密封，确保接缝区域的屏蔽连续性，进一步阻断射线泄漏路径。[1]

3. **保护层覆盖**：暴露在空气中的铅板常覆有不锈钢、彩涂板或铝板作为保护层，这不仅能提升机械强度和耐久性，也有助于维持接缝处屏蔽结构的完整性。[1]

此外，在整体防护室（如铅房）中，顶棚、地面均需做防泄漏处理，且整舱出厂前需经射线泄漏检测，确保各接缝、接口处符合GBZ 130标准限值要求。[2]

**注意**：当前证据未提供关于接缝处具体焊接工艺、搭接宽度或铅泥配比等更详细的施工参数。如需进一步指导，建议补充相关施工规范或标准（如GBZ 130或具体安装手册）中的详细规定。",medium,安全合规与风险控制,安防消防防爆,工业通用领域,问答题,2,2.0,False,,rule-based coverage score,6.385,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
21,根据GB/T 33733—2017标准，哪些类型的水嘴可以通过非肢体接触方式实现启闭和流量控制，并且其中哪些属于恒温控制类型？,可通过非肢体接触方式实现启闭和流量控制的水嘴类型包括非接触式水嘴和感应恒温水嘴；其中，感应恒温水嘴属于恒温控制类型。,"Based on the provided evidence from industrial standards, the following types of water faucets (水嘴) can achieve opening/closing and flow control without physical contact, and which of those are specifically thermostatic types:

**1. Faucets achieving non-contact operation (启闭和流量控制无需肢体接触):**

- **非接触式水嘴 (Sensor faucet):** This is the primary category defined as a faucet that opens, closes, and controls outlet flow without limb contact [2][3]. This is the general term for all non-contact faucets.
- **感应恒温水嘴 (Sensor automatic thermostatic faucet):** This is a specific type that uses an induction switch for control and an electric valve for on/off, with the outlet temperature automatically controlled by a pre-selected temperature [1]. This is a non-contact thermostatic faucet.
- **触控式水嘴 (Touch-sensitive faucet):** While this requires direct touch of the faucet or a screen/button, it is explicitly listed as a non-contact category in the evidence [3]. However, it is **not** a non-contact type in the strictest sense (it requires physical touch). The evidence groups it under non-contact definitions, but the user's question specifies ""non-physical contact"" (非肢体接触). Therefore, **触控式水嘴** is excluded from the answer as it requires physical touch.
- **触控式恒温水嘴 (Touch-sensitive thermostatic faucet):** Similar to the above, this requires direct touch of the faucet or a screen/button [1][8]. It is therefore **not** a non-contact type and is excluded.

**2. Non-contact faucets that are also thermostatic (恒温控制类型):**

- **感应恒温水嘴 (Sensor automatic thermostatic faucet):** This is the only type from the evidence that is both non-contact (using an induction switch) and thermostatic (automatically controlling outlet temperature) [1].

**Summary of findings:**

- **Non-contact (non-physical touch) faucets:** **非接触式水嘴 (Sensor faucet)** [2][3] and **感应恒温水嘴 (Sensor automatic thermostatic faucet)** [1].
- **Thermostatic among non-contact types:** Only **感应恒温水嘴 (Sensor automatic thermostatic faucet)** [1].

**Practical Implications:**
- **Sensor automatic thermostatic faucets** are ideal for hygiene-sensitive environments (e.g., hospitals, public restrooms, food processing) where both hands-free operation and precise temperature control are required.
- **General sensor faucets** (非接触式水嘴) provide hands-free flow control but do not inherently regulate temperature; they require a separate mixing valve or a thermostatic mixing valve downstream to achieve temperature stability.
- The evidence does not provide a specific standard clause number (e.g., ""GB/T 33733—2017, clause X.X"") for these definitions. The terms are extracted from a glossary/terminology section of the standard. To confirm the exact clause numbers, the full standard document would be needed.

**If additional information is needed:** The exact clause numbers within GB/T 33733—2017 for each definition would clarify the hierarchical relationship between these terms and confirm if any other non-contact thermostatic types (e.g., infrared, capacitive) are defined elsewhere in the standard.",medium,标准规范与术语,机械五金加工,工业通用领域,问答题,1,1.0,False,,rule-based coverage score,12.014,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
22,根据GB/T 26467—2011标准，当泄漏介质的毒性危害程度达到什么级别时，生产单位需填写带压密封工程施工安全评估报告并提供相应安全防护措施？,泄漏介质毒性危害程度大于高度危害（含高度危害）,"Based on the retrieved evidence from GB/T 26467—2011, here is the precise answer:

- **Required Toxicity Level:** The standard specifies that the requirement applies when the leakage medium's toxicity hazard level is **greater than ""highly hazardous"" (高度危害) or includes ""highly hazardous"" (含高度危害)**. This is explicitly stated in clause 4.2.10 [1].

- **Practical Implications:**
    - **Safety Assessment Report:** The production unit (生产单位) is responsible for filling out and signing the ""Appendix B On-line Leak Sealing Engineering Safety Assessment Report"" (带压密封工程施工安全评估报告) [1].
    - **Safety Equipment:** The production unit must also provide the necessary on-site safety protective equipment, materials, and protective measures [1].
    - **Contractor Confirmation:** Furthermore, clause 4.3.7 [2] requires that when the toxicity level is ""highly hazardous"" (高度危害), the construction unit (施工单位) must confirm the engineering safety assessment report issued by the production unit.

**Summary:** The trigger is a toxicity hazard level of **""highly hazardous"" (高度危害) or above**. This mandates the production unit to complete the formal safety assessment report and provide all required safety protections.",easy,安全合规与风险控制,通用跨行业,工业通用领域,填空题,1,1.0,False,,rule-based coverage score,7.262,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
23,根据国家标准GB/T 42802—2023，适用于36个月及以下婴童的沐浴座椅必须配备何种类型的束缚系统？,被动式跨部束缚系统,"Based on the retrieved evidence from the relevant standard (GB/T 42802—2023), the answer is as follows:

- **Required System Type:** A **passive crotch restraint system** (被动式跨部束缚系统).
    - Evidence [1] and [2] explicitly state that for bathing seats intended for children up to 36 months, a passive restraint system is mandatory.
- **Definition of Passive System:** The system must be designed so that the caregiver does **not** need to perform any operation to release the child in an emergency.
    - Evidence [1] prohibits ""active restraint systems"" that require caregiver action to release, as this could delay rescue in an accident.
    - Evidence [9] defines a passive system as one that is ""not removable during normal use"" and requires ""no operation by the caregiver"" to secure the child.
- **Practical Implication:** The restraint must be a fixed, non-removable component (e.g., a rigid crotch post or a fixed strap) that automatically positions the child. It cannot be a buckle, clip, or latch that the caregiver must manually unfasten to remove the child.

**Summary:** For children aged 36 months and under, the standard mandates a **passive crotch restraint system** that requires no caregiver action to release, ensuring rapid egress in an emergency [1][2][9].",hard,标准规范与术语,通用跨行业,工业通用领域,填空题,3,3.0,False,,rule-based coverage score,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
24,在潮湿、水汽或化学介质环境中，为提升微型轴承的防水防锈能力，应优先选择哪些材料或结构设计？,应优先选择不锈钢材质（如SUS304、SUS440C）或加装双面密封结构的型号，其中橡胶密封（如2RS）能有效阻挡液体渗透。,"Based on the retrieved evidence, to enhance the waterproof and rust-proof capabilities of miniature bearings in humid, vaporous, or chemically aggressive environments, the following materials and structural designs should be prioritized:

| **Selection Criteria** | **Recommended Material / Design** | **Technical Justification & Evidence** |
| :--- | :--- | :--- |
| **Material Selection** | **Stainless Steel (e.g., SUS304, SUS440C)** | These materials offer inherent corrosion resistance. SUS304 provides general resistance, while SUS440C offers higher hardness and moderate corrosion resistance. They are specifically recommended for applications in food machinery, medical devices, and outdoor equipment [1]. |
| **Structural Design** | **Double-sided Sealed Structure (Rubber Seals - NBR)** | Rubber seals (typically Nitrile Butadiene Rubber, NBR) provide a dual function: they block liquid penetration and prevent lubricant leakage. This design is superior to metal shields in wet environments [1]. |
| **Alternative Material** | **Stainless Steel (304 or 316)** | For extreme environments (e.g., pharmaceutical, marine, chemical), 304 or 316 austenitic stainless steel is recommended. These materials offer strong resistance to chloride ion corrosion and have high surface finish, meeting cleanroom standards (GMP, ISO 14644) [8]. |

**Summary:** For miniature bearings in wet or chemical environments, the primary recommendation is to use **stainless steel (SUS304/SUS440C)** as the bearing material combined with a **double-sided rubber seal (NBR)** design. For the most aggressive conditions (e.g., high chloride exposure), **316 stainless steel** is the preferred material [1][8].",medium,选型与替代,机械五金加工,工业采购领域,问答题,1,1.0,False,,rule-based coverage score,8.179,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
25,在电路板破碎分选设备中，哪些环节分别利用了物料的密度差异和导电性差异来实现金属与非金属的分离？,气流比重选机利用密度差异进行初步分离，静电分选机利用导电性差异进行精细分离。,"Based on the retrieved evidence, the separation of metals from non-metals in the circuit board crushing and sorting equipment is achieved through two distinct physical principles: **density difference** and **conductivity difference**. The specific stages are as follows:

| Separation Principle | Equipment / Stage | Mechanism & Application | Evidence Source |
| :--- | :--- | :--- | :--- |
| **Density Difference** | **Airflow Classifier** | Utilizes the density difference between lightweight non-metals (e.g., PP/PE separator paper) and heavier electrode materials. A negative-pressure pneumatic network carries light plastic films into a cyclone collector, while dense electrode particles fall into the next crushing stage. | [4] |
| **Conductivity Difference** | **Electrostatic Separator** | Applies a high-voltage electrostatic field to exploit the inherent difference in electrical conductivity between metals and non-metals. This method separates residual metal particles from non-metal powder, achieving high separation efficiency for fine particles. | [3] |

**Summary:** The **airflow classifier** leverages density differences to remove lightweight non-metallic films, while the **electrostatic separator** leverages conductivity differences to achieve high-purity recovery of fine metal particles.",easy,工艺原理与参数影响,电子仪表传感,工业通用领域,问答题,0,0.0,False,,rule-based coverage score,6.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
26,在数据中心资源利用的术语体系中，哪些能源类型属于可再生能源，且其定义强调了在自然过程中可再生的特性？,可再生能源包括太阳能、水能、风能、生物质能、海洋能和地热能。,"根据提供的证据，在数据中心资源利用的术语体系中，**可再生能源（renewable energy）** 属于一次能源的一类，其定义明确强调了“在自然过程中再生”的特性。具体定义来自证据[1]：

> **可再生能源** renewable energy：一次能源的一类，在一定程度上，地球上此类能源可在自然过程中再生。  
> 注：此类能源包括例如太阳能、水能、风能、生物质能、海洋能和地热能等。[1]

因此，符合该定义的能源类型包括：**太阳能、水能、风能、生物质能、海洋能和地热能**。这些能源均可在自然过程中循环再生，区别于“非再生能源”（如化石燃料）[7]。

此外，证据[2]、[4]、[6]、[8]进一步将“可再生能源利用率（REF）”作为数据中心的关键绩效指标（KPI），用于衡量数据中心对可再生能源的利用水平，但未扩展定义之外的能源类型。

**结论**：基于现有证据，可再生能源的定义及其包含的能源类型已明确。无需额外信息。",easy,标准规范与术语,能源储能新能源,工业通用领域,问答题,3,3.0,False,,rule-based coverage score,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
27,O-III窄带天文滤镜在光污染环境下能有效提升观测对比度，其核心透射的波长及其对应的天体类型是什么？,O-III窄带天文滤镜核心透射495.9nm和500.7nm两条波长，适用于行星状星云、超新星遗迹以及其他富含氧发射的星云。,"根据检索到的证据，O-III窄带天文滤镜的核心透射波长及其对应的天体类型如下：

| 核心透射波长 | 对应天体类型 | 证据来源 |
|--------------|--------------|----------|
| 495.9 nm 和 500.7 nm | 富含二次电离氧（O-III）发射的星云，包括：<br>- 行星状星云<br>- 超新星遗迹<br>- 其他富含氧发射的星云（如M42猎户座大星云） | [1][2] |

**详细说明：**
- **透射波长**：O-III滤镜专门透过二次电离氧原子发出的两条强辐射谱线，即 **495.9 nm** 和 **500.7 nm**。证据[1]指出其透射带宽精确锁定在50nm范围，确保这两条波长的高透过率；证据[2]则进一步明确半带宽（FWHM）通常控制在约20nm，以有效抑制其他波段。
- **天体类型**：该滤镜主要用于观测 **富含氧发射的星云**，特别是 **行星状星云** 和 **超新星遗迹**。证据[2]明确列举了这些天体类型，并举例说明在光污染环境下（如都市附近）观测M42猎户座大星云时，能大幅减少汞灯、钠灯等干扰，提升对比度。
- **性能优势**：通过选择性透过特定波长并抑制其他波段，O-III滤镜能显著提升目标天体与背景天空的对比度，减少长时间曝光下的背景噪声，使弱结构清晰显现[1][2]。

**注意**：证据[3]和[4]主要涉及滤镜的机械结构（铝合金镜框、1.25英寸尺寸）和光学基片（Schott B270玻璃、镀膜工艺），与核心透射波长及天体类型无直接关联，故未在表中引用。",medium,标准规范与术语,电子仪表传感,工业通用领域,填空题,2,2.0,False,,rule-based coverage score,8.333,1.0,1.0,1.0,1.0,1.0,2.0833,4,0.15
28,根据国家标准GB/T 20476—2006，松木包装材料采用热处理时，若其厚度为12厘米，应满足怎样的温度和时间要求？,木材中心温度应达到65℃以上，并持续热处理8小时以上。,"Based on the retrieved evidence, the required heat treatment parameters for a 12 cm thick pine packaging material are as follows:

- **Temperature Requirement:** The wood must be heated to achieve a **core temperature of at least 65°C** [2].
- **Time Requirement:** The material must be held at this temperature for **8 hours or more** [1].
- **Standard Reference:** This requirement is derived from the specific thickness range of **10 cm to 15 cm** [1]. Since 12 cm falls within this range, the longer treatment time of 8 hours applies, rather than the 5-hour minimum for materials under 10 cm [1][2].

**Practical Implications:**
- The treatment must ensure that the **center** of the 12 cm thick material reaches 65°C, not just the surface.
- The 8-hour duration begins only after the core temperature has stabilized at 65°C.
- This process is classified as **HT (Heat Treatment)** and must be documented accordingly [2].
- The evidence does not specify the ambient oven temperature required to achieve this core temperature; additional information from the standard's Appendix A would be needed for precise oven settings.",hard,标准规范与术语,包装印刷,工业通用领域,问答题,0,0.0,False,,rule-based coverage score,9.431,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
29,在安装压力变送器时，若被测介质具有腐蚀性，应采取哪些措施以确保设备正常运行和测量准确性？,必须选用具备防腐设计的专用型号，并在订货时明确提出防腐要求。,"根据提供的证据，在安装压力变送器时，若被测介质具有腐蚀性，为确保设备正常运行和测量准确性，应采取以下措施：

1. **选用防腐专用型号**：必须选用具备防腐设计的专用型号，并在订货时明确提出防腐要求，以避免因材质不匹配导致测量失效或壳体泄漏 [1]。

2. **考虑特殊环境优化设计**：对于腐蚀性介质环境，可选用防腐型投入式陶瓷电容压力变送器。该型号针对腐蚀性介质进行了专项优化设计，采用全灌封封装工艺对投入探头进行密封处理，有效防止湿气侵入和冷凝水形成，提升在高湿、多尘及户外露天工况下的运行可靠性 [5]。

3. **注意安装操作规范**：在安装过程中，严禁使用金属棒、螺丝刀等硬质异物插入或触压膜片（尤其是平膜隔膜系列），以防敏感元件永久损伤 [1]。同时，应核对被测管路或设备的螺纹接口规格与产品接口是否匹配，避免因接口不符造成无法密封或安装松动 [3]。

4. **通电预热与检查**：在测量之前，应先为变送器通电预热约10分钟，以稳定内部敏感元件及信号处理电路的工作状态，并检查输出信号是否正常，确保其测量性能符合使用要求 [2]。

**补充说明**：证据中未明确提及腐蚀性介质的具体选材标准（如材质耐腐蚀等级、密封材料要求）或安装后的定期维护周期。如需进一步指导，建议补充相关标准（如GB/T 30439.2关于安全要求的部分 [8]）或制造商提供的防腐选型手册。",easy,选型与替代,电子仪表传感,工业采购领域,问答题,3,3.0,False,,rule-based coverage score,7.903,1.0,1.0,1.0,1.0,1.0,1.8333,3,0.15
