id,question,reference,prediction,difficulty,capability,industry,domain,format,score_raw,score_adjusted,has_violation,violation_detail,explanation,time_seconds,semantic_hit@1,semantic_hit@3,semantic_hit@5,semantic_hit@10,semantic_mrr,semantic_ndcg,matched_count,semantic_threshold
11,在采用蒸馏-硝酸钍容量法测定氟化锂中氟含量时，用于标定硝酸钍标准溶液的基准物质是什么？,氟化钠（基准）,"根据证据[6]的明确记载，在采用蒸馏-硝酸钍容量法测定氟化锂中氟含量时，用于标定硝酸钍标准溶液的基准物质是**氟化钠（基准）**。

具体标定过程如下（引自证据[6]）：
- 称取 **0.2000 g** 预先在 **600 ℃** 灼烧并置于干燥器中冷却的氟化钠（基准），记下质量为 m₁。
- 用 **20 mL～30 mL** 水将氟化钠移入蒸馏烧瓶中，按分析步骤进行硝酸钍溶液的标定，同时做空白试验。

此外，证据[3]中给出了氟化钠换算成氟的系数为 **0.452 5**，并定义了 m₁ 为称取氟化钠的质量（单位：克），这也进一步印证了标定过程中使用氟化钠作为基准物质。

**结论：** 基准物质为**氟化钠（基准）**，标定时需预先在 600 ℃灼烧并冷却后称取 0.2000 g 使用。证据[1][2]仅提供了该标准（GB/T 22660.3—2008）的标题，未涉及具体内容，但证据[6]已充分支持上述答案。",easy,质量计量与检测,化工材料涂料,工业通用领域,填空题,3,3.0,False,,rule-based coverage score,10.254,0.0,0.0,0.0,1.0,0.1667,0.1667,1,0.15
12,在电动机保护用断路器中，哪种附件能够区分人为分闸与故障跳闸，并在多电机系统中提升排障效率？,故障信号触点,"根据检索到的证据，能够区分人为分闸与故障跳闸的附件是**辅助触点或故障指示窗口**。

证据[1]明确指出：部分微型断路器型号配备**辅助触点或故障指示窗口**，可**远程反馈脱扣状态或区分手动分闸与保护脱扣动作**，便于运维人员快速判断故障类型。这种功能在多电机系统中能够帮助运维人员迅速定位故障回路，从而提升排障效率。

此外，证据[2]提到电动机保护用断路器设计有**模块化附件接口**，支持在不改变主体结构的前提下加装多种功能模块，以适配复杂的工业自动化控制场景。这为加装上述辅助触点或故障指示附件提供了结构基础。

**需要说明的边界与不确定性：**
- 证据[1]直接描述的是“微型断路器”的配置，而问题针对“电动机保护用断路器”。虽然证据[2]表明电动机保护用断路器支持模块化附件扩展，但检索材料中**没有直接证据**明确说明电动机保护用断路器标配该区分功能附件，因此该功能在电动机保护用断路器上的具体配置情况存在一定的不确定性。
- 证据中未给出具体的型号或标准编号（如GB/T）来限定该附件的选配要求。

**综合结论：** 基于现有证据，能够区分人为分闸与故障跳闸的附件为**辅助触点或故障指示窗口**[1]，电动机保护用断路器可通过模块化附件接口加装此类功能模块[2]，但证据未直接确认其在电动机保护用断路器上的标配情况。",medium,标准规范与术语,电工电器电力,工业采购领域,填空题,0,0.0,False,,rule-based coverage score,11.888,1.0,1.0,1.0,1.0,1.0,1.8333,3,0.15
13,在中空玻璃密封体系中，聚异丁烯作为第一道密封材料的主要功能及其优势是什么？,聚异丁烯在中空玻璃密封体系中作为第一道密封（阻隔密封层），主要功能是阻止外部水汽侵入玻璃空腔，防止内部干燥剂失效和玻璃起雾；其优势包括极低的水汽透过率（MVTR）、长期稳定性、不挥发、不产烟、不污染硅酮结构胶，以及与铝隔条和玻璃界面粘接牢固。,"根据检索到的证据，关于聚异丁烯在中空玻璃密封体系中作为第一道密封材料的主要功能及其优势，回答如下：

### 一、主要功能
聚异丁烯在中空玻璃（如双层、三层玻璃门窗）中作为**第一道密封**，即**阻隔密封层**，其核心功能是：
- **阻止外部水汽侵入玻璃空腔**，防止内部干燥剂失效和玻璃起雾。[1]

### 二、主要优势
证据[1]明确指出聚异丁烯在此场景下具有以下优势：
1. **极低的水汽透过率（MVTR）**——这是其作为阻隔密封层最关键的性能指标；
2. **长期稳定性**——能够在建筑使用寿命周期内保持密封性能；
3. **不挥发、不产烟**——避免对中空玻璃内部环境造成污染；
4. **不污染硅酮结构胶**——确保与第二道密封（结构胶）的相容性，不干扰其粘接性能；
5. **与铝隔条和玻璃界面粘接牢固**——保证密封体系的整体结构完整性。

### 三、标准依据
证据[1]指出，**国际主流中空玻璃标准（如 EN 1279）均推荐采用聚异丁烯作为一次密封材料**，这进一步印证了其在该应用中的权威性和可靠性。

### 四、证据覆盖情况说明
- **直接支持的部分**：上述功能与优势均直接来源于证据[1]，属于明确的事实陈述。
- **未覆盖/不确定的部分**：证据未提供聚异丁烯的具体技术参数数值（如水汽透过率的量化指标、粘接强度测试方法等），也未涉及国内标准（如 JC/T 914《中空玻璃用丁基热熔密封胶》[2]）对聚异丁烯类材料的详细技术要求。如需这些具体数值，需查阅相应标准原文。

### 五、补充说明（与中空玻璃密封体系相关的其他证据）
虽然证据[2][3][5][6]涉及中空玻璃相关标准与密封要求，但均未直接针对聚异丁烯材料本身，故不在此展开。若需了解中空玻璃整体密封质量要求（如密封胶均匀性、连续性等），可参考证据[5]中的外观与粘结要求。

**总结**：聚异丁烯作为中空玻璃第一道密封材料，主要功能是**阻隔水汽侵入**，其核心优势在于**极低水汽透过率、长期稳定、不挥发不产烟、不污染硅酮结构胶、与铝隔条和玻璃粘接牢固**，并获国际标准 EN 1279 推荐。[1]",medium,工艺原理与参数影响,化工材料涂料,工业通用领域,问答题,3,3.0,False,,rule-based coverage score,14.924,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
14,在需要材料在-70℃下仍保持良好力学性能、且用于制造柔软袋体或拉伸缠绕膜的应用场景中，ULDPE、ABS和POM三种材料中哪一种最适用？,ULDPE,"基于现有证据，**无法直接判定ULDPE、ABS和POM三种材料中哪一种最适用于-70℃下制造柔软袋体或拉伸缠绕膜的场景**，因为证据中没有任何一条直接涉及这三种材料在-70℃下的力学性能或薄膜成型能力。但证据提供了若干与低温性能、材料形态相关的参考信息，可据此进行部分推断。

### （一）证据直接支持的事实

1. **关于低温性能的通用参考**：证据[1]提到一种材料耐温等级可达 **-40℃至+180℃**，在此区间内不龟裂、不软化、不失效，且成膜致密，可阻隔灰尘、水汽等[1]。但该证据**未指明材料名称**，且其低温下限为-40℃，**不满足-70℃的工况要求**。

2. **关于低温脆化的警示**：证据[4]指出GPPS在低于0℃时开始变脆，冲击强度显著下降，易发生低温开裂[4]。这提示在低温选材时需谨慎，但该证据针对的是GPPS，**与ULDPE、ABS、POM均无直接对应关系**。

3. **关于超低温材料的参考**：证据[14]提到一种材料工作温度范围为 **-260℃至+85℃**，低温性能优异，但该材料“不可熔融注射成型，通常采用模压烧结或挤出压延工艺制备，结构致密，无孔隙，表面光滑”[14]。该描述**与“柔软袋体或拉伸缠绕膜”所需的柔韧、可拉伸薄膜特性明显不符**，且证据未指明该材料是ULDPE、ABS或POM中的哪一种。

### （二）证据中的空白与不确定性

1. **ULDPE**：证据中**完全没有**关于ULDPE的任何性能数据，无法判断其在-70℃下的力学表现或成膜性能。
2. **ABS**：证据中**完全没有**关于ABS的低温性能或薄膜成型能力的信息。ABS通常为刚性工程塑料，一般不适合制造柔软袋体或拉伸缠绕膜，但这一判断**并非来自证据**，仅为常识性推断。
3. **POM**：证据中**完全没有**关于POM的低温性能或柔软成膜能力的信息。POM通常为刚性结晶塑料，且证据[14]中描述的超低温材料特性（致密、无孔隙、表面光滑）与柔软袋体/拉伸缠绕膜的应用需求**不匹配**。

### （三）结论与建议

**现有证据不足以支持在ULDPE、ABS和POM三者之间做出明确选择。** 证据中没有任何一条直接涉及这三种材料在-70℃下的力学性能，也没有任何一条证据表明其中某一种材料适合制造柔软袋体或拉伸缠绕膜。虽然证据[1]和[14]提供了低温材料的参考数据，但均未指明材料牌号，且其性能特征（-40℃下限、刚性致密结构）与题目要求的-70℃柔软薄膜应用**不吻合**。

**建议**：在实际选型中，应查阅ULDPE、ABS、POM各自的具体低温性能数据（尤其是ULDPE，其作为聚乙烯类弹性体通常具有较好的低温韧性和成膜性，但这一判断**不在证据范围内**）。如需进一步确认，应补充检索这三种材料在-70℃下的冲击强度、断裂伸长率及薄膜成型工艺参数。",easy,选型与替代,化工材料涂料,工业采购领域,选择题,3,3.0,False,,rule-based coverage score,22.215,1.0,1.0,1.0,1.0,1.0,1.0,1,0.15
15,在高速电机应用中，保持架通常选用哪种材质，其优势是什么？,高速电机保持架常用聚酰胺（PA66）等工程塑料，优势为质量轻、自润滑性好。,"在高速电机应用中，保持架通常选用**工程塑料材质，尤其是聚酰胺（PA66）**。

**优势（证据直接支持）：**
- **质量轻**：工程塑料保持架质量轻，有助于降低高速旋转时的离心力和惯性，减少振动和发热 [1][2]。
- **自润滑性好**：可减少摩擦，降低摩擦热生成，适合高速运转工况 [1][2]。
- **耐腐蚀**：具备耐腐蚀优势，适用于特定环境 [2]。
- **改善散热与润滑**：合理设计的保持架还能改善润滑脂流动路径，提升散热效率，有助于高速运转下的热管理 [1]。

**其他材质对比（供选型参考）：**
- **冲压钢板**：多用于标准工况 [1]，或高性能轴承采用冲压钢保持架 [2]。
- **黄铜保持架**：耐高温且强度高，适用于重载低速场景 [1]；机削黄铜保持架也用于高性能轴承 [2]。

**证据未覆盖的方面（不确定性说明）：**
- 证据未给出工程塑料保持架在高速电机应用中的具体温度上限、转速极限或具体型号参数。
- 证据未说明PA66之外其他工程塑料（如PEEK等）的对比数据。
- 证据未明确工程塑料保持架在极端高温或重载工况下的适用边界，仅指出其常见于高速电机与精密设备 [1][2]。

综上，在高速电机应用中，保持架通常选用**工程塑料（PA66等）**，其核心优势为**质量轻、自润滑性好**，并兼具**耐腐蚀**及**改善润滑脂流动、提升散热效率**的特点，适合高速运转工况。若需重载低速或耐高温场景，可考虑黄铜保持架；标准工况则可用冲压钢板保持架。",hard,选型与替代,电工电器电力,工业通用领域,问答题,2,2.0,False,,rule-based coverage score,14.108,1.0,1.0,1.0,1.0,1.0,1.0,1,0.15
16,在工业电动工具选型中，为何仅参考空载转速或空载往复频率不足以判断角磨机或马刀锯的实际作业性能？,因为实际有效输出取决于负载工况、电池输出能力、电控系统响应速度以及散热设计水平，空载参数仅作为参考基准。,"在工业电动工具选型中，**仅参考空载转速或空载往复频率不足以判断角磨机或马刀锯的实际作业性能**，原因如下：

### 一、空载参数仅是参考基准，不代表实际有效输出
证据[1]明确指出：**“工具的空载参数仅作为参考基准，实际有效输出取决于负载工况、电池输出能力、电控系统响应速度以及散热设计水平。”** 这意味着：
- 空载转速/往复频率是在无负载、理想条件下测得的数值，无法反映工具在真实作业中承受阻力时的表现。
- 实际作业中，工具的输出能力受多重因素制约，包括负载大小、供电能力、控制系统响应以及散热效率等。

### 二、具体实例说明
证据[1]给出了两个典型例子：

1. **角磨机**：高转速角磨机若缺乏有效冷却或防护结构，在高强度作业下易出现**热衰减甚至电机烧毁**。也就是说，即使空载转速很高，在持续重载工况下也可能因散热不足而性能骤降或损坏。

2. **马刀锯**：马刀锯在进行厚材切断时，虽标称冲程频率较低，但依赖**高往复力与稳健的机械导向结构**保证切削稳定性。这说明，对于马刀锯而言，**往复力**和**机械导向结构的稳定性**比单纯的冲程频率更重要——低冲程频率但高往复力可能在实际厚材切割中表现更优。

### 三、选型时应综合考量的关键因素
证据[1]强调，专业用户在选择电动工具时，**不应仅关注空载指标**，还需综合考量：
- **持续功率输出**：反映工具在长时间负载下的稳定动力表现。
- **振动控制性能**：影响操作舒适性和精度。
- **人机工程设计**：影响操作便捷性和安全性。
- **是否符合GB 3883系列电动工具安全标准**：这是基本的安全合规要求。

### 四、补充信息
- 证据[4]提到，符合GB/T 3783-2019《手持式电动工具的安全》等国家标准的产品，其性能标识与安全要求有完整体系，可作为选型时的合规参考。
- 证据[5]指出，采用无刷纯铜电机的工具具备高效率、低发热、长寿命特性，能在满负载工况下稳定输出动力——这进一步说明，**电机设计水平**（而非单纯空载参数）才是决定实际性能的关键。

### 五、结论与不确定性说明
**证据直接支持的结论**：空载参数仅是参考基准，实际性能取决于负载工况、电池输出、电控响应、散热设计、持续功率、振动控制、人机工程及安全标准符合性等多重因素；角磨机存在热衰减风险，马刀锯依赖高往复力与机械导向结构。

**证据未覆盖的方面**：证据未提供具体的空载参数数值与实测性能的量化对比数据，也未给出不同品牌/型号的横向比较案例。因此，关于“空载参数与实际性能差距的具体幅度”无法从现有证据中量化说明，但上述定性结论已足够指导选型决策。

**选型建议**：专业用户应避免“唯空载参数论”，而应结合具体作业工况（负载类型、作业强度、环境条件），综合评估工具的持续功率、散热能力、振动控制、机械结构可靠性，并确保产品符合GB 3883系列安全标准。",easy,选型与替代,电工电器电力,工业采购领域,问答题,3,3.0,False,,rule-based coverage score,21.471,1.0,1.0,1.0,1.0,1.0,1.5,2,0.15
17,在基于光学干涉的MEMS微结构应变梯度测量中，若微悬臂梁发生向下弯曲变形，应变梯度的数值应如何表示？,应变梯度取负值。,"根据证据[5]的明确规定：

> “当微悬臂梁呈向上弯曲变形时，上述计算的应变梯度取正值；当微悬臂梁呈向下弯曲变形时，上述计算的应变梯度取负值。”

因此，在基于光学干涉的MEMS微结构应变梯度测量中，若微悬臂梁发生**向下弯曲变形**，应变梯度的数值应表示为**负值**。

---

### 补充说明（基于证据的完整回答）

1. **符号约定**（证据[5]直接支持）：
   - 向上弯曲变形 → 应变梯度取 **正值**；
   - 向下弯曲变形 → 应变梯度取 **负值**。

2. **测量背景**（证据[1][2][8][9]支持）：
   - 微悬臂梁在残余应力作用下释放后会产生弯曲变形，通过测量弯曲变形获取应变梯度[1]；
   - 测量采用光学干涉显微镜（相移干涉、白光扫描干涉、数字全息等）获取三维表面形貌，从中提取二维轮廓线并计算弯曲变形程度[8][9]；
   - 相移显微干涉和数字全息对阶梯高度测量存在“阶跃高度差超过四分之一波长时无法正确测量”的限制，但微悬臂梁表面形貌连续变化，通常不影响离面弯曲变形测量；仅当向下弯曲可能导致与下方结构接触时，才需准确测量基座与下方结构的高度差来判断是否接触，若接触则测量不能进行[2]。

3. **适用条件**（证据[3]支持）：
   - 本标准适用于表面反射率不低于 **4%** 且使用光学干涉显微镜能够获取表面形貌的微悬臂梁结构。

4. **不确定度影响因素**（证据[7]支持）：
   - 光学干涉显微镜x/y轴成像放大因子标定误差、z轴校正因子标定误差、基座边缘点选取位置误差、表面光学属性差异、非圆弧变形拟合误差、重复测量次数等。

---

### 结论

**直接答案**：微悬臂梁向下弯曲变形时，应变梯度取 **负值**（证据[5]）。

**说明**：证据中仅明确给出了符号正负的约定，未提供具体数值计算公式或量级范围，因此数值大小需依据标准中的具体计算方法（如轮廓线弯曲变形程度计算）确定，但符号规则是明确的。",medium,工艺原理与参数影响,电子仪表传感,工业通用领域,填空题,3,3.0,False,,rule-based coverage score,13.611,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
18,在储存密度为1.84 g/cm³的浓硫酸时，若需容纳1吨物料，应选择标称容积约为多少升的塑料桶？,约543升,"## 答案

**应选择标称容积约为 1000 升的塑料桶（对应 PT-1000L 型号）**。

---

### 推理依据

**1. 所需实际容积计算**

1 吨 = 1000 kg，浓硫酸密度为 1.84 g/cm³ = 1840 kg/m³。

所需体积 = 1000 kg ÷ 1840 kg/m³ ≈ **0.543 m³ = 543 L**。

证据[1]指出“吨位与升容量之间存在等效换算关系（1吨≈1000升水）”，但该换算仅适用于水（密度≈1 g/cm³）。对于密度为 1.84 g/cm³ 的浓硫酸，1 吨物料实际仅需约 **543 升**容积，而非 1000 升。

**2. 证据中可用的塑料桶规格**

- 证据[5]：**PT-1000L 塑料桶**，标称容积 1000 L，直径 1065 mm，垂高 1410 mm，总高 1430 mm，壁厚 4.5 mm，是“吨级储存的起点型号”。
- 证据[3]：PT-250L 塑料桶（直径 653 mm，垂高 740 mm，总高 950 mm，壁厚 2.5 mm）。
- 证据[4]：PT-2000L 塑料桶（直径 1300 mm，垂高 1630 mm，总高 2020 mm，壁厚 6 mm）。
- 证据[7]：PT-8000L 塑料桶（直径 2230 mm，垂高 2040 mm，总高 2520 mm，壁厚 11 mm）。
- 证据[8]：PT-12000L 塑料桶（直径 2650 mm，垂高 2650 mm，总高 2650 mm，壁厚 15 mm）。
- 证据[10]：PT-30000L 塑料桶（直径 3200 mm，垂高 3800 mm，总高 4300 mm，壁厚 18 mm）。
- 证据[6]：PT-50000L 塑料桶（直径 3400 mm，垂高 3400 mm，总高 5300 mm，壁厚约 22 mm）。

**3. 选型结论**

所需容积约 543 L，证据中**没有恰好 543 L 的型号**。最接近且**不小于**所需容积的型号是 **PT-1000L**（证据[5]），其标称容积为 1000 L，足以容纳 543 L 浓硫酸，且留有安全余量。

---

### 安全要求（必须遵守）

证据[1]明确强调：**此类巨型塑料桶必须配备钢制笼架或混凝土围堰，确保结构安全**。储存浓硫酸时，该安全要求必须执行。

---

### 不确定性与差距

1. **证据中无恰好 543 L 的塑料桶型号**，PT-1000L 是可选的最小超容型号。
2. 证据[2]给出的标准限值（塑料桶 250 L、塑料罐 60 L）与产品系列（PT-250L 至 PT-50000L）存在差异，可能对应不同标准体系，需注意区分。
3. **证据中未明确**塑料桶材质对浓硫酸的耐腐蚀性要求。实际选型时需确认材质（如 HDPE、PP 等）与浓硫酸的相容性，这是证据未覆盖的关键点。",medium,工程计算与估算,化工材料涂料,工业通用领域,计算题,2,2.0,False,,rule-based coverage score,20.278,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
19,在住宅建筑中，用于展示同层排水系统施工工艺的样板与用于展示砌体抹灰全流程工艺的样板，哪一种更侧重于体现不同基材交界处的防裂处理措施？,砌体抹灰样板,"根据提供的检索证据，**无法判断**“同层排水系统施工工艺样板”与“砌体抹灰全流程工艺样板”哪一种更侧重于体现不同基材交界处的防裂处理措施。

理由如下：

1. **证据中未涉及“同层排水系统施工工艺样板”或“砌体抹灰全流程工艺样板”**：所有检索片段均未出现这两个工艺样板的相关内容，也未提及“不同基材交界处”或“防裂处理”等具体工艺措施。

2. **证据内容主要集中于其他建筑主题**：
   - 建（构）筑物出入口数量要求（[3]）；
   - 拆装式轻钢结构活动房的定义与标记方法（[6]、[8]）；
   - 建筑结构设计相关标准编号列表（[9]）；
   - 隧道建筑限界定义（[15]）；
   - 其他与安全合规、土建、观测墩构造等相关的条款（[1]、[2]、[4]、[7]、[10]、[11]、[12]、[13]、[14]）。

3. **证据中没有任何关于住宅建筑工艺样板展示、不同基材交界处防裂处理措施的描述或对比**。因此，基于现有证据，无法对这两种样板的侧重点做出任何有依据的判断。

**结论**：现有证据与问题主题完全无关，属于“证据空白”情况。建议补充关于住宅建筑工艺样板（如同层排水、砌体抹灰）及防裂处理措施的相关标准或施工规范（如 GB/T 或 JGJ 系列）后再作回答。",easy,工艺原理与参数影响,通用跨行业,工业采购领域,选择题,2,2.0,False,,rule-based coverage score,12.605,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
20,在医用放射防护工程中，为确保铅板接缝处不发生射线泄漏，通常采用哪些结构和材料处理方式？,采用阶梯式搭接并辅以铅泥密封。,"基于现有证据，关于“医用放射防护工程中铅板接缝处防射线泄漏的具体结构和材料处理方式”（如搭接、错缝、焊接、铅胶泥填塞等），证据中**并未直接提供**这些具体工艺细节。但证据给出了与医用γ射线远距治疗设备放射防护相关的若干通用原则和强制性要求，可作为间接参考，具体如下：

### 一、证据直接支持的事实

1. **必须遵守放射防护基本原则**  
   γ治疗实践中，与放射防护有关的设计、监督和管理，必须遵守放射实践正当化和放射防护最优化的原则，使一切必要照射保持在可合理达到的最低水平 [1]。  
   → 这提示铅板接缝处理也应遵循“防护最优化”原则，尽可能降低泄漏。

2. **适用标准为 GB 16351-1996**  
   医用γ射线远距治疗设备的放射卫生防护标准为国标 GB 16351-1996 [2]，该标准规定了γ治疗设备的放射卫生基本要求，适用于设备的生产和使用 [15]。  
   → 铅板接缝的防护处理应满足该标准的相关防护要求。

3. **防护性能必须经过检验和验收**  
   - 生产厂对γ治疗设备的防护性能应以额定装机容量进行评价，厂技术检验部门必须按本标准要求进行检验，合格后由放射卫生防护部门验收 [9]。  
   - 生产厂应会同当地放射卫生防护部门进行产品的防护性能检验，检验结果必须交防护部门备案 [6]。  
   → 铅板接缝处的防泄漏效果应通过上述防护性能检验来验证。

4. **人员照射控制要求**  
   γ治疗中，工作人员和公众所受照射按 GB 4792 的要求控制 [8]，GB 4792 为放射卫生防护基本标准 [5]。  
   → 接缝处若存在泄漏，必须确保人员受照剂量不超过 GB 4792 的限值。

5. **安全联锁装置（间接相关）**  
   放射源处于工作状态时，一旦人员误入治疗室即行自动终止放射治疗照射的一种装置 [3]。  
   → 这属于整体防护体系的一部分，与接缝防泄漏无直接关系，但属于防护体系中的安全措施。

### 二、证据缺口（明确说明）

- 证据中**没有**提及铅板接缝处防泄漏的具体结构形式（如搭接宽度、错缝布置、阶梯接缝等）或材料处理方式（如焊接、铅胶泥、铅带覆盖等）。
- 证据中也**未给出**接缝处允许的泄漏剂量限值或具体检测方法。

### 三、结论

基于现有证据，只能确认铅板接缝的防护处理应遵循 **GB 16351-1996** 及 **GB 4792** 的放射防护要求，并通过防护性能检验（由生产厂和放射卫生防护部门共同完成）来确保其防泄漏效果 [2][6][8][9]。但关于接缝处具体的结构和材料处理工艺，证据未提供直接信息，属于证据空白，无法给出具体技术细节。建议在实际工程中参照 GB 16351-1996 的防护设计要求，并咨询放射卫生防护部门进行专项检验。",medium,安全合规与风险控制,安防消防防爆,工业通用领域,问答题,0,0.0,False,,rule-based coverage score,18.238,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
21,根据GB/T 33733—2017标准，哪些类型的水嘴可以通过非肢体接触方式实现启闭和流量控制，并且其中哪些属于恒温控制类型？,可通过非肢体接触方式实现启闭和流量控制的水嘴类型包括非接触式水嘴和感应恒温水嘴；其中，感应恒温水嘴属于恒温控制类型。,"根据提供的检索证据，**没有任何一条证据涉及 GB/T 33733—2017 标准的内容**，也未提及任何关于“水嘴”通过非肢体接触方式实现启闭和流量控制、以及恒温控制类型水嘴的分类信息。

检索到的证据仅列出了若干其他标准的编号（如 GB/T 5014—2017、GB/T 19921—2018、GB/T 18136—2008、GB/T 33253—2016、GB/T 3795—2014、GB/T 32380—2015、GB 11209-89、GB/T 33984—2017、GB/T 2900.55、GB/T 14286、GB/T 5013、GB/T 5023、GB 7000.1—2007、GB 50168、GB 30439、GB/T 20281—2015、GB/T 20438.4—2017、GB/T 25069—2010、GB/T 32919—2016、GB/T 1033、GB/T701—2008、GB/T 2910 等），但这些标准均与“水嘴”或“非肢体接触启闭”无关，且没有任何一条提及 GB/T 33733—2017。

因此，基于现有证据，**无法回答**该问题中关于 GB/T 33733—2017 标准下非肢体接触水嘴类型及恒温控制类型的任何具体内容。

**结论：证据不足，无法提供相关答案。** 建议查阅 GB/T 33733—2017 标准原文以获取准确信息。",medium,标准规范与术语,机械五金加工,工业通用领域,问答题,2,2.0,False,,rule-based coverage score,11.442,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
22,根据GB/T 26467—2011标准，当泄漏介质的毒性危害程度达到什么级别时，生产单位需填写带压密封工程施工安全评估报告并提供相应安全防护措施？,泄漏介质毒性危害程度大于高度危害（含高度危害）,"根据现有证据，可以得出以下与您问题直接相关的信息：

**直接支持的事实（来自证据 [3]）：**
- 当泄漏介质毒性危害程度**大于高度危害（含高度危害）**时，生产单位应负责填写**附录 B 带压密封工程施工安全评估报告**，并应提供**现场作业必备的安全防护用品、器材和防护措施**。

**关于标准归属的说明：**
- 证据 [3] 中该条款以“4.2.10”形式出现，但**未明确标注其所属标准号**，因此无法从现有证据中确认该条款是否出自 **GB/T 26467—2011** 标准。它可能来自其他带压密封相关标准或行业规范。

**证据中的其他标准编号（如 [1]、[2]、[4]–[10]）均与 GB/T 26467—2011 无直接关联，不能提供补充信息。**

**结论（最佳支持答案）：**
根据现有证据，当泄漏介质毒性危害程度**大于高度危害（含高度危害）**时，生产单位应填写带压密封工程施工安全评估报告，并提供现场作业必备的安全防护用品、器材和防护措施 [3]。但该条款是否确切出自 GB/T 26467—2011 标准本身，在证据中无法确认，建议以该标准正式文本为准。",easy,安全合规与风险控制,通用跨行业,工业通用领域,填空题,3,3.0,False,,rule-based coverage score,14.371,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
23,根据国家标准GB/T 42802—2023，适用于36个月及以下婴童的沐浴座椅必须配备何种类型的束缚系统？,被动式跨部束缚系统,"根据提供的检索证据，**没有任何一条证据涉及国家标准 GB/T 42802—2023 或关于婴童沐浴座椅束缚系统的要求**。

证据中提到的标准包括：
- GB/T 42328—2023 [1]
- GB/T 3836.35—2021 [2][5]
- GB/T 24637.1—2020 [6]
- GB/T 3292.1、GB/T 14346 [7]
- GB/T 5014—2017 [8]
- GB/T 22903 [9]
- GB/T 2900.55、GB/T 14286 [10]

这些标准分别涉及能源储能、防爆安全、机械加工、纺织、包装、电工电器等领域，均与婴童沐浴座椅无关。

**结论：** 由于检索证据中完全没有关于 GB/T 42802—2023 或婴童沐浴座椅束缚系统的任何信息，无法从现有证据中提取任何相关事实。因此，对于该问题，证据不足，无法给出基于证据的答案。建议查阅 GB/T 42802—2023 原文以获取准确要求。",hard,标准规范与术语,通用跨行业,工业通用领域,填空题,1,1.0,False,,rule-based coverage score,11.156,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15
